row_id,zone,acreage,cluster_zone,residential,full_address,geocode_score,geocode_precision,latitude,longitude
4166,R9,0.15,,Y,"79 Leigh Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35568347,-74.66660167
4168,R9,0.07,,Y,"55 Leigh Avenue,Princeton,NJ",2,Parcel,40.35610698,-74.66551589
4169,R9,0.07,,Y,"63 Leigh Avenue,Princeton,NJ",1,range,40.355817,-74.665597
4170,R9,0.09,,Y,"73 Leigh Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35576566,-74.66632051
4171,R9,0.07,,Y,"65 Leigh Avenue,Princeton,NJ",1,range,40.355788,-74.66567
4173,R9,0.07,,Y,"61 Leigh Avenue,Princeton,NJ",1,range,40.355845,-74.665524
4174,R9,0.07,,Y,"59 Leigh Avenue,Princeton,NJ",2,Parcel,40.3560481,-74.66571698
4175,R9,0.07,,Y,"67 Leigh Avenue,Princeton,NJ",2,Parcel,40.35593025,-74.6661191
4176,R9,0.07,,Y,"57 Leigh Avenue,Princeton,NJ",2,Parcel,40.35607756,-74.66561647
4177,R9,0.07,,Y,"71 Leigh Avenue,Princeton,NJ",1,range,40.355704,-74.66589
4178,R9,0.22,,Y,"41 Leigh Avenue,Princeton,NJ",2,Parcel,40.35643662,-74.66485168
4179,R9,0.07,,Y,"37 Leigh Avenue,Princeton,NJ",2,Parcel,40.35635133,-74.66465852
4180,R9,0.07,,Y,"33 Leigh Avenue,Princeton,NJ",1,range,40.356219,-74.664054
4181,R9,0.07,,Y,"21 Leigh Avenue,Princeton,NJ",2,Parcel,40.35659001,-74.66385574
4182,R9,0.07,,Y,"31 Leigh Avenue,Princeton,NJ",2,Parcel,40.35644083,-74.6643575
4184,R9,0.07,,Y,"13 Leigh Avenue,Princeton,NJ",2,Parcel,40.35670929,-74.66345436
4186,R9,0.07,,Y,"29 Leigh Avenue,Princeton,NJ",2,Parcel,40.35647071,-74.66425718
4188,R9,0.07,,Y,"35 Leigh Avenue,Princeton,NJ",1,range,40.356188,-74.664134
4189,R9,0.06,,Y,"19 Leigh Avenue,Princeton,NJ",2,Parcel,40.35661984,-74.66375539
4190,R9,0.07,,Y,"15 Leigh Avenue,Princeton,NJ",2,Parcel,40.35667951,-74.66355473
4191,R9,0.11,,Y,"07 Leigh Avenue,Princeton,NJ",2,Parcel,40.35677801,-74.66322322
4192,R9,0.07,,Y,"25 Leigh Avenue,Princeton,NJ",1,range,40.35634,-74.663738
4193,R9,0.07,,Y,"27 Leigh Avenue,Princeton,NJ",1,range,40.35631,-74.663817
4194,R9,0.03,,Y,"98 Leigh Avenue,Princeton,NJ",2,Parcel,40.35524113,-74.66752377
4195,R9,0.01,,Y,"90 Leigh Avenue,Princeton,NJ",1,range,40.355579,-74.666217
4196,R9,0.04,,Y,"66 Leigh Avenue,Princeton,NJ",1,range,40.355861,-74.66548
4197,R9,0.04,,Y,"96 Leigh Avenue,Princeton,NJ",1,range,40.355508,-74.666881
4198,R9,0.01,,Y,"94 Leigh Avenue,Princeton,NJ",2,Parcel,40.35529115,-74.66732993
4199,R9,0.01,,Y,"92 Leigh Avenue,Princeton,NJ",1,range,40.355555,-74.666279
4200,R9,0.01,,Y,"88 Leigh Avenue,Princeton,NJ",2,Parcel,40.35537589,-74.66700163
4201,R9,0.02,,Y,"76 Leigh Avenue,Princeton,NJ",2,Parcel,40.35553379,-74.66638981
4202,R9,0.02,,Y,"78 Leigh Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35563522,-74.6661248
4204,R9,0.02,,Y,"80 Leigh Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35561212,-74.66620382
4206,R9,0.01,,Y,"84.5 Leigh Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35556592,-74.66636186
4207,R9,0.02,,Y,"74 Leigh Avenue,Princeton,NJ",2,Parcel,40.35556011,-74.6662878
4209,R9,0.04,,Y,"60 Leigh Avenue,Princeton,NJ",1,range,40.355932,-74.665296
4210,R9,0.04,,Y,"58 Leigh Avenue,Princeton,NJ",1,range,40.355956,-74.665235
4211,R9,0.04,,Y,"56 Leigh Avenue,Princeton,NJ",1,range,40.355979,-74.665173
4212,R9,0.04,,Y,"54 Leigh Avenue,Princeton,NJ",2,Parcel,40.35582342,-74.6652675
4213,R9,,,Y,"52 Leigh Avenue,Princeton,NJ",0.967,range,40.356026,-74.66505
4214,R9,0.09,,Y,"48 Leigh Avenue,Princeton,NJ",2,Parcel,40.35593084,-74.6649851
4215,R9,,,Y,"52B Leigh Avenue,Princeton,NJ",2,Parcel,40.35584976,-74.66516546
4216,R9,0.04,,Y,"64 Leigh Avenue,Princeton,NJ",1,range,40.355885,-74.665419
4217,R9,0.01,,Y,"86 Leigh Avenue,Princeton,NJ",1,range,40.355626,-74.666094
4218,R9,0.07,,Y,"12 Leigh Avenue,Princeton,NJ",2,Parcel,40.35637211,-74.66318351
4220,R9,0.07,,Y,"30 Leigh Avenue,Princeton,NJ",2,Parcel,40.35612236,-74.66409285
4221,R9,0.07,,Y,"22 Leigh Avenue,Princeton,NJ",2,Parcel,40.35622673,-74.6636855
4222,R9,0.07,,Y,"20 Leigh Avenue,Princeton,NJ",2,Parcel,40.35625416,-74.66358556
4224,R9,0.07,,Y,"14 Leigh Avenue,Princeton,NJ",1,range,40.356531,-74.66324
4226,R9,0.06,,Y,"36 Leigh Avenue,Princeton,NJ",2,Parcel,40.35606998,-74.66429712
4227,R9,0.07,,Y,"16 Leigh Avenue,Princeton,NJ",2,Parcel,40.35631311,-74.6633845
4228,R9,0.07,,Y,"38 Leigh Avenue,Princeton,NJ",3,StreetSegmentInterpolation,40.35610247,-74.66452645
4229,R9,0.11,,Y,"44 Leigh Avenue,Princeton,NJ",2,Parcel,40.3559835,-74.66463398
4230,R9,0.07,,Y,"24 Leigh Avenue,Princeton,NJ",1,range,40.356387,-74.663617
4231,R9,0.07,,Y,"32 Leigh Avenue,Princeton,NJ",2,Parcel,40.35609618,-74.664195
4232,R9,0.07,,Y,"42 Leigh Avenue,Princeton,NJ",2,Parcel,40.35601759,-74.6645014
4233,R9,0.07,,Y,"28 Leigh Avenue,Princeton,NJ",0.967,range,40.356329,-74.663768
4234,RA,5.28,,Y,"07 Leonard Court,Princeton,NJ",2,Parcel,40.369319,-74.71353397
4235,RA,4.04,,Y,"20 Leonard Court,Princeton,NJ",2,Parcel,40.37090139,-74.71297861
4240,CLU,0.7,Russell Estates,N,"09 Leslie Court,Princeton,NJ",2,Parcel,40.34051206,-74.67771347
4241,CLU,0.62,Russell Estates,N,"07 Leslie Court,Princeton,NJ",2,Parcel,40.33999707,-74.67743277
4244,E-1MP,0,,N,"25 Library,Princeton,NJ",3,StreetSegmentInterpolation,40.34534235,-74.66654283
4245,R-1MP,0.13,,Y,"2 Library Apt #2,Princeton,NJ",3,StreetSegmentInterpolation,40.34467154,-74.66618632
4246,R-1,0.74,,Y,"82 Library Place,Princeton,NJ",2,Parcel,40.34716988,-74.66886496
4247,R-1,0.39,,Y,"72 Library Place,Princeton,NJ",2,Parcel,40.34675006,-74.66847446
4248,R-1,0.5,,Y,"94 Library Place,Princeton,NJ",0.965,range,40.347947,-74.668877
4249,R-1,0.56,,Y,"104 Library Place,Princeton,NJ",0.965,range,40.348334,-74.669297
4250,R-1,0.7,,Y,"118 Library Place,Princeton,NJ",0.965,range,40.348686,-74.669543
4251,R-1,0.59,,Y,"130 Library Place,Princeton,NJ",0.965,range,40.348987,-74.669754
4252,R-1,0.36,,Y,"144 Library Place,Princeton,NJ",0.965,range,40.349339,-74.67
4253,R-1,0.62,,Y,"148 Library Place,Princeton,NJ",0.965,range,40.34944,-74.67007
4254,R-1,0.36,,Y,"154 Library Place,Princeton,NJ",0.965,range,40.34959,-74.670175
4255,R-1,0.39,,Y,"166 Library Place,Princeton,NJ",2,Parcel,40.34944962,-74.67094262
4256,R-1,0.58,,Y,"166 Library Place,Princeton,NJ",2,Parcel,40.34944962,-74.67094262
4257,R-1,0.26,,Y,"76 Library Place,Princeton,NJ",2,Parcel,40.34691771,-74.66863039
4258,R-1,0.51,,Y,"162 Library Place,Princeton,NJ",0.965,range,40.349796,-74.670631
4260,R-1,1.02,,Y,"117 Library Place,Princeton,NJ",0.965,range,40.348499,-74.669412
4261,R-1,0.97,,Y,"133 Library Place,Princeton,NJ",0.965,range,40.34903,-74.669783
4262,R-1,0.45,,Y,"151 Library Place,Princeton,NJ",0.965,range,40.349626,-74.670201
4263,R-1,0.34,,Y,"95 Library Place,Princeton,NJ",0.965,range,40.347576,-74.66862
4264,R-1,0.46,,Y,"107 Library Place,Princeton,NJ",0.965,range,40.348234,-74.669227
4265,R-1,0.37,,Y,"101 Library Place,Princeton,NJ",0.965,range,40.347905,-74.668848
4266,R-1,0.45,,Y,"87 Library Place,Princeton,NJ",0.965,range,40.347138,-74.668074
4268,E-4MP,0.36,,N,"26 Library Place,Princeton,NJ",0.965,range,40.345297,-74.666501
4269,E-4MP,1.49,,N,"20 Library Place,Princeton,NJ",2,Parcel,40.34525088,-74.66740471
4270,E-4MP,0,,N,"12 Library Place,Princeton,NJ",2,Parcel,40.34490004,-74.66712344
4271,,0.22,,N,"31 Library Place,Princeton,NJ",3,StreetSegmentInterpolation,40.34548043,-74.66666587
4272,,5.23,,N,"25 Library Place,Princeton,NJ",3,StreetSegmentInterpolation,40.34534235,-74.66654283
4273,R-1,0.45,,Y,"170 Library Place,Princeton,NJ",2,Parcel,40.35010784,-74.67129613
4276,R-1,0.23,,Y,"200 Library Place,Princeton,NJ",0.965,range,40.351672,-74.672067
4277,R-1,0.37,,Y,"208 Library Place,Princeton,NJ",2,Parcel,40.35213623,-74.6723657
4278,R-1,1.05,,Y,"240 Library Place,Princeton,NJ",0.965,range,40.352105,-74.672025
4279,R-1,0.7,,Y,"181 Library Place,Princeton,NJ",2,Parcel,40.35080804,-74.67078634
4280,R-1,0.54,,Y,"187 Library Place,Princeton,NJ",0.965,range,40.351105,-74.671593
4281,R-1,0,,Y,"191 Library Place,Princeton,NJ",2,Parcel,40.351415,-74.67164287
4282,R-1,0.9,,Y,"177 Library Place,Princeton,NJ",0.965,range,40.350665,-74.671145
4284,R-1,0.72,,Y,"26 Lilac Lane,Princeton,NJ",0.965,range,40.350718,-74.669202
4285,R-1,0,,Y,"33 Lilac Lane,Princeton,NJ",0.965,range,40.350826,-74.669258
4286,R-1,1.37,,Y,"21 Lilac Lane,Princeton,NJ",0.965,range,40.350653,-74.669169
4287,CBCP,0.12,,N,"5 Lincoln Court,Princeton,NJ",2,Parcel,40.43729452,-74.60011407
4288,R-3,0.13,,Y,"80 Linden Lane,Princeton,NJ",2,Parcel,40.35620102,-74.65090715
4289,R-3,0.13,,Y,"80 Linden Lane,Princeton,NJ",2,Parcel,40.35620102,-74.65090715
4290,R-3,0.12,,Y,"82 Linden Lane,Princeton,NJ",0.965,range,40.356317,-74.650473
4291,R-3,0.14,,Y,"92 Linden Lane,Princeton,NJ",0.965,range,40.356787,-74.65064
4292,R-3,0.08,,Y,"94 Linden Lane,Princeton,NJ",0.965,range,40.356787,-74.65064
4293,R-3,0.08,,Y,"92 Linden Lane,Princeton,NJ",0.965,range,40.356787,-74.65064
4294,R-3,0.13,,Y,"80 Linden Lane,Princeton,NJ",2,Parcel,40.35620102,-74.65090715
4295,R-3,0.26,,Y,"108 Linden Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35735583,-74.65098337
4296,R-3,0.14,,Y,"118 Linden Lane,Princeton,NJ",0.965,range,40.35781,-74.650976
4297,R-3,0.13,,Y,"112 Linden Lane,Princeton,NJ",0.965,range,40.357554,-74.650892
4298,R-3,0.15,,Y,"96 Linden Lane,Princeton,NJ",0.965,range,40.356872,-74.650668
4299,R-3,0.13,,Y,"114 Linden Lane,Princeton,NJ",0.965,range,40.35764,-74.65092
4300,R-3,0.14,,Y,"94 Linden Lane,Princeton,NJ",0.965,range,40.356787,-74.65064
4301,R-3,0.15,,Y,"98 Linden Lane,Princeton,NJ",2,Parcel,40.3571633,-74.65111674
4302,R-3,0.24,,Y,"100 Linden Lane,Princeton,NJ",0.965,range,40.357043,-74.650724
4303,R-3,0.13,,Y,"116 Linden Lane,Princeton,NJ",0.965,range,40.357725,-74.650948
4304,R-3,0.14,,Y,"122 Linden Lane,Princeton,NJ",0.965,range,40.357981,-74.651032
4305,R-3,0.14,,Y,"130 Linden Lane,Princeton,NJ",2,Parcel,40.35844823,-74.6516884
4306,R-3,0.25,,Y,"91 Linden Lane,Princeton,NJ",0.965,range,40.356223,-74.650449
4308,R-3,0.14,,Y,"103 1/2 Linden Lane,Princeton,NJ",2,Parcel,40.35728866,-74.65053418
4309,,0.17,,N,"99 Linden Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35838599,-74.65123147
4310,R-3,0.11,,Y,"113 Linden Lane,Princeton,NJ",0.965,range,40.35781,-74.650976
4311,R-3,0.11,,Y,"111 Linden Lane,Princeton,NJ",0.965,range,40.35764,-74.65092
4312,R-3,0.14,,Y,"109 Linden Lane,Princeton,NJ",2,Parcel,40.35781087,-74.65075581
4313,R-3,0.14,,Y,"105 Linden Lane,Princeton,NJ",0.965,range,40.357128,-74.650752
4314,R-3,0.14,,Y,"103 Linden Lane,Princeton,NJ",0.965,range,40.356958,-74.650696
4315,R-3,0.5,,Y,"101 Linden Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35686344,-74.65057489
4316,R-3,0.11,,Y,"117 Linden Lane,Princeton,NJ",0.965,range,40.358151,-74.651088
4317,R-3,0.14,,Y,"105 1/2 Linden Lane,Princeton,NJ",2,Parcel,40.35768032,-74.6507004
4318,,0.5,,N,"99 Linden Lane,Princeton,NJ",0.965,range,40.356787,-74.65064
4319,R-3,0.09,,Y,"123 Linden Lane,Princeton,NJ",2,Parcel,40.35857719,-74.65115651
4320,R-3,0.11,,Y,"115 Linden Lane,Princeton,NJ",0.965,range,40.357981,-74.651032
4321,R-3,0.21,,Y,"119 Linden Lane,Princeton,NJ",0.965,range,40.358322,-74.651144
4322,R-3,0.11,,Y,"138 Linden Lane,Princeton,NJ",2,Parcel,40.35869453,-74.65182152
4323,R-4,0.12,,Y,"44 Linden Lane,Princeton,NJ",2,Parcel,40.3546161,-74.65017866
4324,R-4,0.12,,Y,"28 Linden Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35385651,-74.64975426
4325,R-4,0.11,,Y,"48 Linden Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.3546416,-74.65001909
4326,R-4,0.18,,Y,"20 Linden Lane,Princeton,NJ",0.965,range,40.353563,-74.649503
4327,R-4,0.12,,Y,"22 Linden Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35362097,-74.6496748
4328,R-4,0.15,,Y,"54 Linden Lane,Princeton,NJ",2,Parcel,40.35488881,-74.65026958
4329,R-4,500.12,,Y,"44 Linden Lane,Princeton,NJ",0.965,range,40.354521,-74.649749
4331,R-4,0.12,,Y,"42 Linden Lane,Princeton,NJ",2,Parcel,40.35449565,-74.6501756
4332,R-4,0.12,,Y,"40 Linden Lane,Princeton,NJ",2,Parcel,40.35436262,-74.65013138
4333,R-4,0.12,,Y,"36 Linden Lane,Princeton,NJ",0.965,range,40.354202,-74.649667
4335,R-4,0.18,,Y,"16 Linden Lane,Princeton,NJ",2,Parcel,40.35333167,-74.64978868
4337,R-4,0.21,,Y,"29 Linden Lane,Princeton,NJ",0.965,range,40.354254,-74.64968
4339,R-4,0.12,,Y,"45 Linden Lane,Princeton,NJ",2,Parcel,40.35475346,-74.64967977
4340,R-4,0.15,,Y,"15 Linden Lane,Princeton,NJ",0.965,range,40.353549,-74.649499
4341,R-4,0.1,,Y,"25 Linden Lane,Princeton,NJ",0.965,range,40.354052,-74.649628
4343,R-4,0.1,,Y,"27 Linden Lane,Princeton,NJ",2,Parcel,40.35401397,-74.64929568
4344,R-4,0.12,,Y,"31 Linden Lane,Princeton,NJ",0.965,range,40.354355,-74.649706
4345,R-4,0.12,,Y,"47 Linden Lane,Princeton,NJ",2,Parcel,40.35488648,-74.64972399
4347,R-4,0.21,,Y,"33 Linden Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35447551,-74.64977298
4349,R-4,0.41,,Y,"19 Linden Lane,Princeton,NJ",0.965,range,40.35375,-74.649551
4350,R-3,0.12,,Y,"78 Linden Lane,Princeton,NJ",2,Parcel,40.3559755,-74.65066753
4351,R-4,0.12,,Y,"72 Linden Lane,Princeton,NJ",2,Parcel,40.35547024,-74.65049957
4352,R-3,0.12,,Y,"78 1/2 Linden Lane,Princeton,NJ",2,Parcel,40.3559755,-74.65066753
4353,R-3,0.21,,Y,"76 1/2 Linden Lane,Princeton,NJ",2,Parcel,40.35560326,-74.65054379
4354,R-4,0.12,,Y,"76 Linden Lane,Princeton,NJ",2,Parcel,40.35560326,-74.65054379
4355,R-4,0.12,,Y,"78 Linden Lane,Princeton,NJ",2,Parcel,40.3559755,-74.65066753
4356,R-4,0.12,,Y,"77 Linden Lane,Princeton,NJ",0.965,range,40.355869,-74.650316
4358,R8,0.23,,Y,"190 Linden Lane,Princeton,NJ",2,Parcel,40.36027951,-74.65286382
4359,R8,0.14,,Y,"174 Linden Lane,Princeton,NJ",0.965,range,40.360539,-74.652638
4360,R8,0.19,,Y,"234 Linden Lane,Princeton,NJ",0.965,range,40.361213,-74.653035
4361,R8,0.14,,Y,"230 Linden Lane,Princeton,NJ",2,Parcel,40.36154247,-74.65370188
4362,R8,0.14,,Y,"226 Linden Lane,Princeton,NJ",0.965,range,40.361123,-74.65299
4364,R8,0.14,,Y,"218 Linden Lane,Princeton,NJ",0.965,range,40.361033,-74.652945
4365,R8,0.14,,Y,"214 Linden Lane,Princeton,NJ",0.965,range,40.360988,-74.652922
4366,R8,0.14,,Y,"210 Linden Lane,Princeton,NJ",0.965,range,40.360943,-74.6529
4368,R8,0.14,,Y,"202 Linden Lane,Princeton,NJ",2,Parcel,40.3606857,-74.65313332
4370,R8,0.14,,Y,"194 Linden Lane,Princeton,NJ",2,Parcel,40.3604409,-74.65297089
4371,R8,0.23,,Y,"182 Linden Lane,Princeton,NJ",0.965,range,40.360629,-74.652683
4372,R8,0.14,,Y,"178 Linden Lane,Princeton,NJ",2,Parcel,40.3599256,-74.65262903
4373,R8,0.22,,Y,"158 Linden Lane,Princeton,NJ",2,Parcel,40.35928302,-74.65220259
4374,R8,0.14,,Y,"142 Linden Lane,Princeton,NJ",2,Parcel,40.35882552,-74.651901
4375,R8,0.14,,Y,"146 Linden Lane,Princeton,NJ",2,Parcel,40.35894642,-74.65197921
4376,R8,0.14,,Y,"166 Linden Lane,Princeton,NJ",2,Parcel,40.35955841,-74.6523853
4377,R8,0.22,,Y,"150 Linden Lane,Princeton,NJ",0.965,range,40.36027,-74.652502
4379,R8,0.14,,Y,"170 Linden Lane,Princeton,NJ",0.965,range,40.360494,-74.652615
4380,R8,0.18,,Y,"141 Linden Lane,Princeton,NJ",2,Parcel,40.3590441,-74.65128206
4381,R8,0.17,,Y,"145 Linden Lane,Princeton,NJ",0.965,range,40.36027,-74.652502
4382,R8,0.17,,Y,"149 Linden Lane,Princeton,NJ",0.965,range,40.360292,-74.652513
4384,R8,0.16,,Y,"159 Linden Lane,Princeton,NJ",2,Parcel,40.35952804,-74.65162186
4385,R8,0.16,,Y,"163 Linden Lane,Princeton,NJ",2,Parcel,40.35964887,-74.65170722
4386,R8,0.15,,Y,"179 Linden Lane,Princeton,NJ",0.965,range,40.360619,-74.652678
4387,R8,0.15,,Y,"183 Linden Lane,Princeton,NJ",2,Parcel,40.36024528,-74.65214649
4388,R8,0.16,,Y,"167 Linden Lane,Princeton,NJ",0.965,range,40.360488,-74.652612
4390,R8,0.15,,Y,"171 Linden Lane,Princeton,NJ",2,Parcel,40.35989045,-74.65187795
4391,R8,0.17,,Y,"155 Linden Lane,Princeton,NJ",0.965,range,40.360357,-74.652546
4392,R-4,0.15,,Y,"54 Linden,Princeton,NJ",2,Parcel,40.35488881,-74.65026958
4393,R5,0.56,,Y,"29 Linwood Circle,Princeton,NJ",0.965,range,40.362902,-74.644673
4394,R5,0.5,,Y,"85 Linwood Circle,Princeton,NJ",2,Parcel,40.36302182,-74.64610159
4395,R5,0.53,,Y,"15 Linwood Circle,Princeton,NJ",0.965,range,40.363122,-74.644459
4398,R5,0.55,,Y,"113 Linwood Circle,Princeton,NJ",0.965,range,40.363886,-74.64624
4399,R5,0.57,,Y,"107 Linwood Circle,Princeton,NJ",0.965,range,40.363775,-74.646132
4400,R5,0.5,,Y,"103 Linwood Circle,Princeton,NJ",0.965,range,40.363701,-74.646087
4401,R5,0.51,,Y,"95 Linwood Circle,Princeton,NJ",0.965,range,40.363547,-74.64597
4403,R5,0.47,,Y,"47 Linwood Circle,Princeton,NJ",0.965,range,40.362725,-74.645232
4404,R5,0.49,,Y,"23 Linwood Circle,Princeton,NJ",0.965,range,40.362996,-74.644582
4405,R5,0.6,,Y,"35 Linwood Circle,Princeton,NJ",0.965,range,40.362808,-74.644765
4406,R5,0.58,,Y,"39 Linwood Circle,Princeton,NJ",0.965,range,40.362759,-74.645019
4407,R5,0.5,,Y,"55 Linwood Circle,Princeton,NJ",0.965,range,40.362779,-74.645455
4408,R5,0.47,,Y,"65 Linwood Circle,Princeton,NJ",0.965,range,40.362948,-74.645631
4409,R5,0.51,,Y,"20 Linwood Circle,Princeton,NJ",0.965,range,40.363056,-74.644523
4411,R5,0.52,,Y,"110 Linwood Circle,Princeton,NJ",0.965,range,40.363833,-74.646167
4412,R5,0.64,,Y,"50 Linwood Circle,Princeton,NJ",0.965,range,40.362732,-74.645308
4414,R5,0.56,,Y,"74 Linwood Circle,Princeton,NJ",0.965,range,40.363123,-74.645708
4416,R5,0.54,,Y,"40 Linwood Circle,Princeton,NJ",0.965,range,40.362756,-74.645027
4417,R4,2.48,,Y,"140 Littlebrook Road,Princeton,NJ",0.965,range,40.365179,-74.634198
4418,R4,1.36,,Y,"68 Littlebrook Road,Princeton,NJ",0.965,range,40.362603,-74.636124
4419,R4,1.36,,Y,"50 Littlebrook Road,Princeton,NJ",0.965,range,40.362286,-74.636346
4420,R4,1.98,,Y,"130 Littlebrook Road,Princeton,NJ",0.965,range,40.365087,-74.634303
4421,R4,1.61,,Y,"92 Littlebrook Road,Princeton,NJ",0.965,range,40.363046,-74.635701
4422,R4,1.27,,Y,"34 Littlebrook Road,Princeton,NJ",0.965,range,40.362004,-74.636544
4423,R4,0.7,,Y,"61 Littlebrook Road,Princeton,NJ",0.965,range,40.362476,-74.636213
4424,R4,1.97,,Y,"75 Littlebrook Road,Princeton,NJ",0.965,range,40.362723,-74.635895
4425,R4,2.26,,Y,"121 Littlebrook Road,Princeton,NJ",0.965,range,40.365021,-74.634419
4426,R4,3.42,,Y,"109 Littlebrook Road,Princeton,NJ",2,Parcel,40.36451279,-74.63391649
4428,R4,1.57,,Y,"06 Littlebrook Road,Princeton,NJ",2,Parcel,40.36212365,-74.63701351
4429,R4,1.08,,Y,"23 Littlebrook Road,Princeton,NJ",0.965,range,40.361831,-74.636767
4430,R4,1.19,,Y,"41 Littlebrook Road,Princeton,NJ",0.965,range,40.362131,-74.636455
4431,R4,1.15,,Y,"07 Littlebrook Road,Princeton,NJ",2,Parcel,40.36157952,-74.63631053
4432,R4,0.95,,Y,"58 Littlebrook Road North,Princeton,NJ",2,Parcel,40.36224589,-74.63985795
4433,R4,1.74,,Y,"73 Littlebrook Road North,Princeton,NJ",2,Parcel,40.36286457,-74.64045378
4434,R4,0.18,,Y,"24 Littlebrook Road North,Princeton,NJ",2,Parcel,40.36158808,-74.6385804
4435,R4,0.18,,Y,"40 Littlebrook Road North,Princeton,NJ",2,Parcel,40.36189497,-74.63917341
4436,R4,1.57,,Y,"6 Littlebrook Road North,Princeton,NJ",2,Parcel,40.36212365,-74.63701351
4437,R4,0.35,,Y,"19 Littlebrook Road North,Princeton,NJ",2,Parcel,40.36230912,-74.63771893
4438,R4,0.39,,Y,"35 Littlebrook Road North,Princeton,NJ",2,Parcel,40.36253432,-74.63846498
4439,R4,0.02,,Y,"55 Littlebrook Road North,Princeton,NJ",2,Parcel,40.36278657,-74.63929425
4440,R5,0.74,,Y,"52 Locust Lane,Princeton,NJ",0.965,range,40.359521,-74.635155
4441,R5,1,,Y,"68 Locust Lane,Princeton,NJ",0.965,range,40.359725,-74.635348
4443,R5,0.76,,Y,"56 Locust Lane,Princeton,NJ",0.965,range,40.359572,-74.635203
4444,R5,0.5,,Y,"47 Locust Lane,Princeton,NJ",0.965,range,40.359458,-74.635095
4445,R5,0.92,,Y,"44 Locust Lane,Princeton,NJ",2,Parcel,40.35952457,-74.63624392
4446,R5,0.52,,Y,"31 Locust Lane,Princeton,NJ",0.965,range,40.359258,-74.634906
4447,R5,0.52,,Y,"19 Locust Lane,Princeton,NJ",2,Parcel,40.35958085,-74.63491885
4448,R5,0.52,,Y,"07 Locust Lane,Princeton,NJ",2,Parcel,40.35928269,-74.63454498
4449,R5,0.57,,Y,"06 Locust Lane,Princeton,NJ",3,StreetSegmentInterpolation,40.35886967,-74.63467807
4450,R5,0.5,,Y,"55 Locust Lane,Princeton,NJ",0.965,range,40.359558,-74.63519
4452,R5,0.48,,Y,"39 Longview Drive,Princeton,NJ",0.965,range,40.350929,-74.6345
4453,R5,0.64,,Y,"19 Longview Drive,Princeton,NJ",0.965,range,40.351421,-74.63452
4454,R5,0.49,,Y,"27 Longview Drive,Princeton,NJ",0.965,range,40.351222,-74.634538
4455,R5,0.48,,Y,"77 Longview Drive,Princeton,NJ",2,Parcel,40.34927165,-74.63366369
4456,R5,0.48,,Y,"67 Longview Drive,Princeton,NJ",0.965,range,40.350328,-74.634115
4457,R5,0.48,,Y,"49 Longview Drive,Princeton,NJ",0.965,range,40.350713,-74.634349
4458,R5,0.61,,Y,"140 Longview Drive,Princeton,NJ",0.965,range,40.347682,-74.63199
4459,R5,0.52,,Y,"120 Longview Drive,Princeton,NJ",0.965,range,40.348099,-74.632336
4461,R5,0.48,,Y,"130 Longview Drive,Princeton,NJ",0.965,range,40.34789,-74.632116
4462,R5,0.56,,Y,"150 Longview Drive,Princeton,NJ",0.965,range,40.347474,-74.631864
4463,R5,0.49,,Y,"100 Longview Drive,Princeton,NJ",0.965,range,40.348475,-74.63256
4464,R5,0.66,,Y,"86 Longview Drive,Princeton,NJ",0.965,range,40.349059,-74.633126
4465,R5,0.58,,Y,"94 Longview Drive,Princeton,NJ",2,Parcel,40.3491675,-74.63260331
4466,R5,0.63,,Y,"28 Longview Drive,Princeton,NJ",2,Parcel,40.3509261,-74.63402378
4467,R5,0.52,,Y,"38 Longview Drive,Princeton,NJ",0.965,range,40.35063,-74.634298
4468,R5,0.69,,Y,"58 Longview Drive,Princeton,NJ",2,Parcel,40.35005974,-74.63327456
4469,R5,0.62,,Y,"48 Longview Drive,Princeton,NJ",2,Parcel,40.35035499,-74.6334718
4470,R5,0.74,,Y,"199 Longview Drive,Princeton,NJ",0.965,range,40.345807,-74.630601
4471,R5,0.48,,Y,"179 Longview Drive,Princeton,NJ",0.965,range,40.346321,-74.630911
4472,R5,0.5,,Y,"189 Longview Drive,Princeton,NJ",0.965,range,40.346064,-74.630801
4473,R5,0.38,,Y,"171 Longview Drive,Princeton,NJ",0.965,range,40.346475,-74.630977
4475,R5,0.48,,Y,"143 Longview Drive,Princeton,NJ",0.965,range,40.348475,-74.63256
4476,R5,0.48,,Y,"133 Longview Drive,Princeton,NJ",0.965,range,40.348753,-74.632943
4477,R5,0.48,,Y,"123 Longview Drive,Princeton,NJ",0.965,range,40.349032,-74.633109
4479,R5,0.48,,Y,"105 Longview Drive,Princeton,NJ",0.965,range,40.349533,-74.633408
